gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1632964407	84a649ce-ff81-420d-9c41-aa1de59e3766	cb4e2d77-0325-4c5b-bb23-5d7ec11b5e79	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	LOT 144 Esplanade, Green Island QLD 4871, Australia	adc174cd-c752-4eee-9630-7c1209eb1c4a	-16.716748	145.907823	10.0						2016-02-27T00:00:00Z	27	2	2016	9789983	9789983	HUMAN_OBSERVATION				https://biocollect.ala.org.au/sightings/bioActivity/index/359643c7-f7f4-45af-9ed4-dff5ec34d87a			CC_BY_4_0		Andrew Mitchell			2018-12-30T18:39:13.156Z	STILLIMAGE	COORDINATE_ROUNDED
1632952990	84a649ce-ff81-420d-9c41-aa1de59e3766	44f53e8a-8434-49a5-bbde-861e391cacd9	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	Kingston SE	adc174cd-c752-4eee-9630-7c1209eb1c4a	-36.824829	139.845825	5000.0						1946-02-18T00:00:00Z	18	2	1946	9789983	9789983	HUMAN_OBSERVATION			54aa16143dff0a1e61d478ab	https://biocollect.ala.org.au/sightings/bioActivity/index/a6807e2e-8ad9-4c21-9185-a787fb01158d			CC_BY_4_0		Dan Monceaux			2018-12-09T05:49:50.537Z	STILLIMAGE	COORDINATE_ROUNDED
1632952958	84a649ce-ff81-420d-9c41-aa1de59e3766	39caaafa-e48b-462a-a09d-324a409dbbb2	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	Kingston SE	adc174cd-c752-4eee-9630-7c1209eb1c4a	-36.824451	139.845673	300.0						1876-11-16T00:00:00Z	16	11	1876	9789983	9789983	HUMAN_OBSERVATION			54aa297a3dff0a1e61d478b2	https://biocollect.ala.org.au/sightings/bioActivity/index/2ebe34f4-1946-4f9d-b202-e395533f4e53			CC_BY_4_0		Dan Monceaux			2018-12-09T23:33:15.906Z		INTERPRETATION_ERROR;COORDINATE_ROUNDED
1632952954	84a649ce-ff81-420d-9c41-aa1de59e3766	56616eaf-16fe-4ad0-beb5-02f1b14f8f14	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	Klein Point	adc174cd-c752-4eee-9630-7c1209eb1c4a	-34.961597	137.776108	2000.0						1951-04-06T00:00:00Z	6	4	1951	9789983	9789983	HUMAN_OBSERVATION			54a9cc903dff0a1e61d478a1	https://biocollect.ala.org.au/sightings/bioActivity/index/f0b7c881-bc65-4430-9140-08e84fc56588			CC_BY_4_0		Dan Monceaux			2018-12-09T04:07:29.662Z	STILLIMAGE	COORDINATE_ROUNDED
1632952945	84a649ce-ff81-420d-9c41-aa1de59e3766	fa7e20b9-dca6-4117-903a-beabe969ca05	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	Cape Du Couedic	adc174cd-c752-4eee-9630-7c1209eb1c4a	-36.0718	136.700165							1935-01-10T00:00:00Z	10	1	1935	9789983	9789983	HUMAN_OBSERVATION			54aa4de23dff0a1e61d478b9	https://biocollect.ala.org.au/sightings/bioActivity/index/4a4480dd-1c7c-4ccf-a278-1a80eafe7835			CC_BY_4_0		Dan Monceaux			2018-12-09T09:21:16.073Z	STILLIMAGE	COORDINATE_ROUNDED
1632952938	84a649ce-ff81-420d-9c41-aa1de59e3766	95c27015-b23e-48c3-88e8-a9993b93d9b4	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	Mount Dutton Bay	adc174cd-c752-4eee-9630-7c1209eb1c4a	-34.546227	135.429031							1941-05-12T00:00:00Z	12	5	1941	9789983	9789983	HUMAN_OBSERVATION			54aa193d3dff0a1e61d478ae	https://biocollect.ala.org.au/sightings/bioActivity/index/7aa9bee0-0e4f-4c23-a946-a81b92e95c86			CC_BY_4_0		Dan Monceaux			2018-12-09T07:07:25.826Z	STILLIMAGE	COORDINATE_ROUNDED
1632952933	84a649ce-ff81-420d-9c41-aa1de59e3766	cd5ec86f-7b52-4c2a-83dc-4794fcc768e5	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	Four miles out from Beachport pier	adc174cd-c752-4eee-9630-7c1209eb1c4a	-37.537922	140.045883	2000.0						1938-02-10T00:00:00Z	10	2	1938	9789983	9789983	HUMAN_OBSERVATION			54aa25263dff0a1e61d478b1	https://biocollect.ala.org.au/sightings/bioActivity/index/feff0e7a-4b36-45a0-8d6b-7cf8f6fa8d5f			CC_BY_4_0		Dan Monceaux			2018-12-09T08:19:05.199Z	STILLIMAGE	COORDINATE_ROUNDED
1632952931	84a649ce-ff81-420d-9c41-aa1de59e3766	2b332707-d16a-459c-963d-b4f90953ae26	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	Coffin Bay	adc174cd-c752-4eee-9630-7c1209eb1c4a	-34.618565	135.419022	2000.0						1871-04-05T00:00:00Z	5	4	1871	9789983	9789983	HUMAN_OBSERVATION			54aa37e03dff0a1e61d478b3	https://biocollect.ala.org.au/sightings/bioActivity/index/9546593e-7d7f-4ad7-8897-17c351ff3a9d			CC_BY_4_0		Dan Monceaux			2018-12-09T23:34:52.906Z	STILLIMAGE	COORDINATE_ROUNDED
1632952918	84a649ce-ff81-420d-9c41-aa1de59e3766	b747dad3-0bf7-4c7f-9fde-91aa248b2ca5	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	near The Brothers	adc174cd-c752-4eee-9630-7c1209eb1c4a	-34.736488	135.954407							1952-12-08T00:00:00Z	8	12	1952	9789983	9789983	HUMAN_OBSERVATION			54a9ce213dff0a1e61d478a2	https://biocollect.ala.org.au/sightings/bioActivity/index/696427ee-a50e-4180-bc92-022c6f9ba088			CC_BY_4_0		Dan Monceaux			2018-12-09T04:05:06.829Z		INTERPRETATION_ERROR;COORDINATE_ROUNDED
1632952914	84a649ce-ff81-420d-9c41-aa1de59e3766	f097c1db-03f4-4fe7-854a-57b868651979	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	Cape Jaffa	adc174cd-c752-4eee-9630-7c1209eb1c4a	-36.945084	139.668213	5000.0						1940-10-14T00:00:00Z	14	10	1940	9789983	9789983	HUMAN_OBSERVATION			54aa17173dff0a1e61d478ac	https://biocollect.ala.org.au/sightings/bioActivity/index/79b95819-758e-4d8b-a901-57034e6adace			CC_BY_4_0		Dan Monceaux			2018-12-09T07:50:56.019Z	STILLIMAGE	COORDINATE_ROUNDED
1632952913	84a649ce-ff81-420d-9c41-aa1de59e3766	907967ff-295b-468f-a019-9606e17fc442	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	off Porpoise Point, Port Victor (now Victor Harbor)	adc174cd-c752-4eee-9630-7c1209eb1c4a	-35.559093	138.628098	1000.0						1885-02-17T00:00:00Z	17	2	1885	9789983	9789983	HUMAN_OBSERVATION			54aa08f73dff0a1e61d478a8	https://biocollect.ala.org.au/sightings/bioActivity/index/054c408c-e641-4fe5-94f8-da4aacc4f3d9			CC_BY_4_0		Dan Monceaux			2018-12-09T22:25:17.384Z	STILLIMAGE	COORDINATE_ROUNDED
1632952907	84a649ce-ff81-420d-9c41-aa1de59e3766	cc4341a5-092d-4d5c-9da1-257eb297a776	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	Woolley Rock NW of Beachport	adc174cd-c752-4eee-9630-7c1209eb1c4a	-37.471634	139.985504							1923-01-14T00:00:00Z	14	1	1923	9789983	9789983	HUMAN_OBSERVATION			54aa13d23dff0a1e61d478aa	https://biocollect.ala.org.au/sightings/bioActivity/index/60fd34ef-d049-4adc-a066-88016aebc165			CC_BY_4_0		Dan Monceaux			2018-12-09T13:16:13.375Z	STILLIMAGE	COORDINATE_ROUNDED
1632952906	84a649ce-ff81-420d-9c41-aa1de59e3766	21b32df4-4117-4e98-8f5f-9054abf112b2	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	Green Point	adc174cd-c752-4eee-9630-7c1209eb1c4a	-38.050247	140.875824	500.0						1868-05-31T00:00:00Z	31	5	1868	9789983	9789983	HUMAN_OBSERVATION			54aa3ebf3dff0a1e61d478b5	https://biocollect.ala.org.au/sightings/bioActivity/index/4262b1d3-431c-4916-8919-aed4f8fda1a4			CC_BY_4_0		Dan Monceaux			2018-12-09T23:41:40.682Z	STILLIMAGE	COORDINATE_ROUNDED
1632952903	84a649ce-ff81-420d-9c41-aa1de59e3766	82e43b84-2913-4738-804d-bc0c5a88cb01	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	Port Macdonnell	adc174cd-c752-4eee-9630-7c1209eb1c4a	-38.040775	140.637283							1925-07-05T00:00:00Z	5	7	1925	9789983	9789983	HUMAN_OBSERVATION			54aa07823dff0a1e61d478a7	https://biocollect.ala.org.au/sightings/bioActivity/index/0fdcf10c-41f4-48f2-8785-1412f4876d0c			CC_BY_4_0		Dan Monceaux			2018-12-09T13:05:38.389Z	STILLIMAGE	COORDINATE_ROUNDED
1632952898	84a649ce-ff81-420d-9c41-aa1de59e3766	80818ce4-0071-4b36-a6b1-f94444fe3bbc	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	Vennachar Bay, Kangaroo Island	adc174cd-c752-4eee-9630-7c1209eb1c4a	-35.893623	136.531967							1934-01-27T00:00:00Z	27	1	1934	9789983	9789983	HUMAN_OBSERVATION			54aa4b863dff0a1e61d478b8	https://biocollect.ala.org.au/sightings/bioActivity/index/09ee6a52-5ee9-45ea-b057-77524d06bccc			CC_BY_4_0		Dan Monceaux			2018-12-09T09:50:24.939Z		INTERPRETATION_ERROR;COORDINATE_ROUNDED
1632952892	84a649ce-ff81-420d-9c41-aa1de59e3766	d857e788-2b2f-4f48-b31c-4ed2c006f53d	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	Streaky Bay	adc174cd-c752-4eee-9630-7c1209eb1c4a	-32.791592	134.211136	1000.0						1887-06-03T00:00:00Z	3	6	1887	9789983	9789983	HUMAN_OBSERVATION			54aa12643dff0a1e61d478a9	https://biocollect.ala.org.au/sightings/bioActivity/index/42705bc5-bf8e-4129-8292-8434789e3933			CC_BY_4_0		Dan Monceaux			2018-12-09T21:53:16.180Z	STILLIMAGE	COORDINATE_ROUNDED
1632952882	84a649ce-ff81-420d-9c41-aa1de59e3766	83e95593-5ee5-4afd-b111-6d457f17beb1	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	Approx 7 miles from Port Wakefield	adc174cd-c752-4eee-9630-7c1209eb1c4a	-34.275494	138.087906	2000.0						1938-05-15T00:00:00Z	15	5	1938	9789983	9789983	HUMAN_OBSERVATION			54aa01d73dff0a1e61d478a6	https://biocollect.ala.org.au/sightings/bioActivity/index/8b70ba13-1707-4d6b-8fc5-980e7f003ad8			CC_BY_4_0		Dan Monceaux			2018-12-09T08:19:50.121Z		INTERPRETATION_ERROR;COORDINATE_ROUNDED
1632942933	84a649ce-ff81-420d-9c41-aa1de59e3766	d2c56c6a-5a6c-49ad-afc8-94571468912d	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	4 miles off Whyalla (travelling from Pirie)	adc174cd-c752-4eee-9630-7c1209eb1c4a	-33.053394	137.660446	500.0						1903-05-05T00:00:00Z	5	5	1903	9789983	9789983	HUMAN_OBSERVATION			51de809f3dff1d7e1be36f54	https://biocollect.ala.org.au/sightings/bioActivity/index/aac30dc3-f69f-428a-95bc-0f50d787731e			CC_BY_4_0		Dan Monceaux			2018-12-08T04:37:16.283Z		INTERPRETATION_ERROR;COORDINATE_ROUNDED
1632930271	84a649ce-ff81-420d-9c41-aa1de59e3766	7c79df63-041f-4f90-8a8c-cea42fd908d3	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae				FAMILY	Dermochelyidae	AU		adc174cd-c752-4eee-9630-7c1209eb1c4a	-25.289754	152.89278							2017-02-25T00:00:00Z	25	2	2017	5464		HUMAN_OBSERVATION				https://biocollect.ala.org.au/sightings/bioActivity/index/bd286d81-f2f5-41da-b866-15a0b7164878			CC_BY_4_0		Kenneth & Charmaine Foster-Thomas			2018-12-08T04:37:05.708Z	STILLIMAGE	COORDINATE_ROUNDED
1621116066	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:3765387	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	ES		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	42.214	3.116							2016-10-22T00:00:00Z	22	10	2016	9789983	9789983	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	3765387				CC0_1_0	ICO				2018-12-08T00:51:48.245Z		GEODETIC_DATUM_ASSUMED_WGS84
1621116063	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:3735820	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	ES		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	42.223	3.116							2016-10-05T00:00:00Z	5	10	2016	9789983	9789983	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	3735820				CC0_1_0	ICO				2018-12-08T00:51:48.229Z		GEODETIC_DATUM_ASSUMED_WGS84
1621089514	f3278405-0943-41a0-9f04-3a7733ec344d	ICO:ornitho.cat:3785093	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	ES		ada19a05-4216-44c7-aa4f-6e7177bcb0ac	41.044	0.984							2016-11-05T00:00:00Z	5	11	2016	9789983	9789983	HUMAN_OBSERVATION	ICO	ICO-ornitho-cat	3785093				CC0_1_0	ICO				2018-12-08T00:51:33.705Z		GEODETIC_DATUM_ASSUMED_WGS84
1586155782	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://inaturalist.ca/observations/7429378	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	CA		28eb1a3f-1c15-4a95-931a-4af90ecb574d	45.743372	-61.427677	27126.0						2016-10-23T15:29:00Z	23	10	2016	9789983	9789983	HUMAN_OBSERVATION	iNaturalist	Observations	7429378			2017-08-10T01:53:59Z	CC_BY_NC_4_0	Allan MacMillan	Allan MacMillan			2019-03-19T23:06:16.371Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1586138116	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/7365353	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.160962	-80.660192	29146.0						2015-07-31T19:45:00Z	31	7	2015	9789983	9789983	HUMAN_OBSERVATION	iNaturalist	Observations	7365353			2017-08-05T21:36:25Z	CC_BY_NC_4_0	Mary Spilman	Mary Spilman			2019-03-19T23:05:34.288Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1584378157	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.18523	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	WOONGARRA:MON REPOS	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-24.7914	152.4367					0.0	0.0	1973-01-01T00:00:00Z			1973	9789983	9789983	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	18523				CC_BY_4_0					2018-12-07T01:05:25.470Z		COORDINATE_PRECISION_INVALID
1584376405	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.16779	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	SEQ:WRECK ROCK	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-24.3167	151.9667					0.0	0.0	1978-01-01T00:00:00Z			1978	9789983	9789983	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	16779				CC_BY_4_0					2018-12-07T01:05:24.298Z		COORDINATE_PRECISION_INVALID
1584376398	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.16776	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	SEQ:WRECK ROCK	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-24.3167	151.9667					0.0	0.0	1974-01-01T00:00:00Z			1974	9789983	9789983	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	16776				CC_BY_4_0					2018-12-07T01:05:24.158Z		COORDINATE_PRECISION_INVALID
1584376381	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.16780	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	SEQ:WRECK ROCK	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-24.3167	151.9667					0.0	0.0	1980-01-01T00:00:00Z			1980	9789983	9789983	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	16780				CC_BY_4_0					2018-12-07T01:05:24.156Z		COORDINATE_PRECISION_INVALID
1584376343	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.16777	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	SEQ:WRECK ROCK	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-24.3167	151.9667					0.0	0.0	1976-01-01T00:00:00Z			1976	9789983	9789983	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	16777				CC_BY_4_0					2018-12-07T01:05:24.121Z		COORDINATE_PRECISION_INVALID
1584376340	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.16778	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	SEQ:WRECK ROCK	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-24.3167	151.9667					0.0	0.0	1977-01-01T00:00:00Z			1977	9789983	9789983	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	16778				CC_BY_4_0					2018-12-07T01:05:24.118Z		COORDINATE_PRECISION_INVALID
1584376336	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.16775	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	SEQ:WRECK ROCK	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-24.3167	151.9667					0.0	0.0	1968-01-01T00:00:00Z			1968	9789983	9789983	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	16775				CC_BY_4_0					2018-12-07T01:05:24.107Z		COORDINATE_PRECISION_INVALID
1584376218	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.16649	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	SEQ:AGNES WATER	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-24.18	151.89					0.0	0.0	1974-01-01T00:00:00Z			1974	9789983	9789983	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	16649				CC_BY_4_0					2018-12-07T01:05:24.055Z		COORDINATE_PRECISION_INVALID
1584373462	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.13600	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	BUNDABERG:BAFFLE CK	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-24.5203	152.062					0.0	0.0	1975-01-01T00:00:00Z			1975	9789983	9789983	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	13600				CC_BY_4_0					2018-12-07T01:05:22.271Z		COORDINATE_PRECISION_INVALID
1584373428	71e33e4e-3579-48be-bc68-996e67571072	Marine Turtle Nesting Locations.13534	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	AU	BOWEN:BRISK BAY	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-20.1046	148.2894					0.0	0.0	2012-01-01T00:00:00Z			2012	9789983	9789983	HUMAN_OBSERVATION	ACEF	acef_marine_turtle_nests	13534				CC_BY_4_0					2018-12-07T01:05:22.259Z		COORDINATE_PRECISION_INVALID
1580001031	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	TT	Grande Riviere	bb646dff-a905-4403-a49b-6d378c2cf0d9	10.830187	-61.048538	250.0						2017-04-13T00:00:00Z	13	4	2017	9789983	9789983	HUMAN_OBSERVATION	naturgucker	naturgucker	-465837528				CC_BY_4_0		1647598034			2018-12-17T23:00:19.257Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1572359621	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/6909915	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.722839	-78.977203	28916.0						2017-04-13T12:13:03Z	13	4	2017	9789983	9789983	HUMAN_OBSERVATION	iNaturalist	Observations	6909915			2017-07-04T01:44:34Z	CC_BY_NC_4_0	Nate Swick	Nate Swick			2019-03-19T22:59:19.517Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1571563419	861d3d64-f762-11e1-a439-00145eb45e9a	urn:uuid:c59aed97-4b16-4644-859a-2bdd457936ac	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)			2e167bb0-4441-11db-9ba2-b8a03c50a862													9789983	9789983	PRESERVED_SPECIMEN	YPM	VZ	YPM HERR 020784		Gregory J. Watkins-Colwell		CC0_1_0	Yale Peabody Museum of Natural History				2019-03-21T09:47:09.041Z	STILLIMAGE	
1571166416	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/6744182	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	CR		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.089277	-83.262202	31204.0						2016-05-22T15:25:00Z	22	5	2016	9789983	9789983	HUMAN_OBSERVATION	iNaturalist	Observations	6744182			2017-06-21T17:10:44Z	CC_BY_NC_4_0	EPI Costa Rica Campus	EPI Costa Rica Campus			2019-03-19T22:51:34.067Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1570762559	7a28b1b1-9d4c-4aeb-b239-38865417b5ea	NMR998800000661	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae				FAMILY	Dermochelyidae	NL	Westerschelde, off Terneuzen	3ead5cf3-2840-482e-bbd9-76380825be63													5464		FOSSIL_SPECIMEN	NMR	NMR Chordata	NMR998800000661		K. Post		CC_BY_4_0	Natural History Museum Rotterdam				2018-12-08T17:16:23.393Z		RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK
1563449106	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://colombia.inaturalist.org/observations/6465834	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	CO		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.556357	-77.212469	31279.0						2016-04-14T06:12:00Z	14	4	2016	9789983	9789983	HUMAN_OBSERVATION	iNaturalist	Observations	6465834			2017-06-02T12:20:47Z	CC_BY_NC_4_0	juandelgado_sib	juandelgado_sib			2019-03-19T22:48:26.896Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1563377379	66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2	diveboard:353859_815711_0	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	SC	Whale Rock	1989b627-2a61-44db-83e4-392efc5da0a9	-4.29219	55.6369	100.0		0.0	0.0	8.185	8.185	2017-04-12T10:10:00Z	12	4	2017	9789983	9789983	HUMAN_OBSERVATION	Diveboard	Diveboard	diveboard:353859_815711_0		Anonymous	2017-04-12T00:00:00Z	CC_BY_NC_4_0	Diveboard	Anonymous			2018-12-07T14:53:16.690Z		COORDINATE_REPROJECTION_SUSPICIOUS
